count,label,text_clean
4082,1,adding to the ratio stop lying sakshi we all know fearless is the best song of walls
4083,1,i love han jipyeong but nam dosan i love them both
4084,1,i really love you like this made me cry bih im here bawling on the way home how dare you
4085,1,this episode was so wholesome it nearly made me cry i love sk8 so much please
4086,1,from promises to sorry from i love you to thank you
4087,1,that session was fire i really love muscle memory
4088,1,wow okay piano okay voice okay entire full fledged performance i love you both youre so talented omg
4089,1,ok but it made me feel loved and special that you thought about me
4090,1,can we just pretend my name is sage for the time being i rlly love the word sage and i have no idea why
4091,1,she hated my ass it was yall ashley and daryneshia like you wild as hell
4092,1,my son earlier telling his daddy that he loved him before they hung up it was the cutest lol
4093,1,youre welcome i love you too
4094,1,i love you all so much squish was a little sweetie pie that deserved the whole world not this i miss her koala
4095,1,i love this
4096,1,were besties wdym i love you more sab
4097,1,i love wendy so much i really do
4098,1,the face he made at the end he was like so proud of himself jsgsjsjsk i love him so much
4099,1,gab this was so touching i love it
4100,1,as much as i love okap the people cant do hair and nails for their lives
4101,1,i love my fc but its so blurry
4102,1,rest in peace to all the kids i killed during masturbationdaddy loves you
4103,1,i love her runon runonep15
4104,1,lets just say we love each other equally
4105,1,miren goodmorning lovers
4106,1,me too love
4107,1,awwwww how cute you are my love
4108,1,but hey i love new jack city too step off gigantor amp rockabye baby be
4109,1,yaaaasss i love you
4110,1,i love you mum so much happy birthday mummy
4111,1,girl stop i love u lt333
4112,1,fuck ive seen spoilers from the city of death arc tt but it wassss so good i cant stop watching
4113,1,love you babe
4114,1,i will always love you forever and always my queen
4115,1,girl he probably will be i love it tho
4116,1,love you so much more
4117,1,this is just too perfect they are so happy and in love
4118,1,goodnight love
4119,1,i love getting catcalled at 9 am
4120,1,gosh i love this beautiful game
4121,1,i love you so much
4122,1,hey guys thank you so much for the 1k followers thank you for supporting the acc lt3 tysm lt333 elkie and clc love you
4123,1,this korean youtuber with like 590k subscribers covered love me or leave me
4124,1,ikr i love her
4125,1,ure welcome lovely im here if u need to talk abt it
4126,1,i love u too maam
4127,1,based on the numerous and i think this is a sad love song dhdbdjksks either way i love it so much wen
4128,1,i really love when they get to running behind stage
4129,1,the way they helped him until the end i love them sm
4130,1,thank you for this valentines day gift we love you marktuanoneinamillionvday marktuan
4131,1,tru i wouldve loved to have a filipinianathemed prom or grad ball or anything na filipinian
4132,1,i fucking love helena
4133,1,i love this song blue amp grey
4134,1,i love the ones with mushrooms
4135,1,han youre such a bright light on here know youre loved
4136,1,you know what i love my nissan and the fact that its total loss makes me sad
4137,1,you have no idea how incredibly happy that makes me and just how much i appreciate it all so much love for you always
4138,1,yeah right they were all smiley i love it and at least we got that fingers crossed for the next ep kendksks
4139,1,thank you
4140,1,i love it i just need 32 followers
4141,1,id love to if u ever want to see me draw smthn dm me ur rq bc ur way too nice
4142,1,i rlly love her pose here so stylish
4143,1,i love husbands
4144,1,i love taehyung abnormal amount
4145,1,i love flowers so much
4146,1,yall chan is going to play only corny and love song on sunday and will use all the pick up lines we have told him
4147,1,love nail art diy gue
4148,1,i love this
4149,1,i love coconut watermilk
4150,1,thanks jennie we love you and blackpink forever
4151,1,i love enhypen
4152,1,yes love when they talk to each other
4153,1,love to hate me by bp hits so fucking hard
4154,1,pls i love him
4155,1,harry i fucking love you so much you are incredible eresgolden
4156,1,my love i was going to take a screenshot but i fell
4157,1,fcs getting together to do a really nice thing for wmo sending love to al
4158,1,im such a hopeless romantic omg i love love makes my heart warm to see so many people surrounded by love fr
4159,1,please do i love it when you play with my hair im glad too youre so freaking adorable i love you too
4160,1,my friend is right this book is captivating forbidden love dragons stories yesss
4161,1,as much as i said i hated hondas i ended up getting one and i love it
4162,1,i just need someone to understand and support my love for cheesecake
4163,1,in love ke
4164,1,i love him so much
4165,1,i love it here
4166,1,the way debbie doesnt even love sandy i mean compare her reaction to season 3 ian when he was in the same s
4167,1,i grew up in a gated community you mean prison
4168,1,that combo tho so ur really intuitive we love to see it
4169,1,thank u i love to make people happy
4170,1,i love him so much
4171,1,og twincest that carried i love them so much
4172,1,im glad you felt this hsppy i love you
4173,1,i want loved will someone please love me
4174,1,happy birthday for us love you ara
4175,1,love
4176,1,i love you the mosttttt
4177,1,i love you mi carolina
4178,1,queen i love so much this pic
4179,1,this drives me crazy i love them so much
4180,1,i love his hair sm
4181,1,plsss stop ep 5 dissapointed me the most but i loved on the second watch
4182,1,i dunno but im starting to love chemistryyyyy
4183,1,love you honey
4184,1,i love you
4185,1,hi chase i love u
4186,1,i cant believe you got me i love your design also
4187,1,youre funny as hell i love seeing you on the tl
4188,1,i wish i had ppl that loved me because i need a ride to physical therapy
4189,1,i guess its part of why we love them
4190,1,uhhh uhh my feet just got numb i cannot i love this man tho hospital shit make me weak tho
4191,1,hai i would love to be friends wu would u mind to be my friend
4192,1,yes i love that movie the most
4193,1,no this one was so cute pls he really loves to annoy francine its cute
4194,1,so in love with this man
4195,1,jaela you i love that for you guys congrats
4196,1,loveliest
4197,1,i love you twin
4198,1,no we love to see it miss
4199,1,i love u
4200,1,wait please think this is a joke i dont say i love you
4201,1,brotherly love kiss and make up already
4202,1,i want one too forever alone
4203,1,hehe and i love you too
4204,1,thought someones letting just another person to take care of his love but
4205,1,i love the shirt btw it is beautiful sb19
4206,1,patting his head you are beloved by many thank u for not giving up ur dream work hards n bcom ure now let w
4207,1,i love you wtf
4208,1,i love you
4209,1,i love youuuu ill waiy for your debut
4210,1,i love yooouuuuu
4211,1,ill love to see them collab one day
4212,1,thank you for celebrating your birthday with us rosie hope you enjoy your day love happiest birthday
4213,1,i love these two sm
4214,1,want her to meet my friends so that they can hurry up and love her before i leave but she so damn mean plus i am
4215,1,no but the amount of love i feel toward bunnies pls
4216,1,i wish my unc and mason could have meet they would have loved each other
4217,1,help i love so much
4218,1,we hit 25300 today thank you to everyone that pops through the stream average going back up i love yall fr
4219,1,1 hour love u so much so so excited
4220,1,this year is just showing me all positive energy and i love it
4221,1,my little sister sent my entry to 26 of her friends and told them they all better vote thats love
4222,1,i loveeeeee youurrr wallpapers
4223,1,oh jenn i hope youre ok and feel better soon get some rest my love
4224,1,hope he gets better soon sending u loveee
4225,1,missed amp love you more
4226,1,wth i love my bf so much
4227,1,owww until now sad its unrequited love
4228,1,i love him
4229,1,this user loves heer more
4230,1,i read so many dramione death tropes today i cant think happy thoughts
